season,phase,seq,week,home,away,home_score,away_score,winner
42,regular,71,11,OCO,CTC,,,away
42,regular,72,11,SJS,BER,,,away
42,regular,73,11,NOLA,COL,,,away
42,regular,74,11,HON,CHI,,,home
42,regular,75,11,NYS,YKW,,,home
42,regular,76,11,AZ,SAR,,,home
42,regular,77,12,YKW,SJS,,,away
42,regular,78,12,CTC,SAR,,,away
42,regular,79,12,HON,AZ,,,away
42,regular,80,12,NYS,AUS,,,home
42,regular,81,12,COL,BAL,,,away
42,regular,82,12,NOLA,OCO,,,away
42,regular,83,12,BER,CHI,,,home
42,regular,84,13,OCO,HON,,,home
42,regular,85,13,CHI,CTC,,,home
42,regular,86,13,BAL,BER,,,away
42,regular,87,13,COL,AZ,,,away
42,regular,88,13,SJS,NYS,,,away
42,regular,89,13,AUS,NOLA,,,home
42,regular,90,13,SAR,YKW,,,away
42,regular,91,14,AZ,OCO,,,home
42,regular,92,14,SAR,COL,,,away
42,regular,93,14,BAL,CHI,,,home
42,regular,94,14,CTC,NYS,,,home
42,regular,95,14,NOLA,SJS,,,away
42,regular,96,14,HON,AUS,,,home
42,regular,97,14,BER,YKW,,,away
42,regular,98,15,SJS,HON,,,away
42,regular,99,15,BER,OCO,,,home
42,regular,100,15,YKW,BAL,,,away
42,regular,101,15,CHI,SAR,,,away
42,regular,102,15,NOLA,NYS,,,away
42,regular,103,15,AUS,AZ,,,away
42,regular,104,15,COL,CTC,,,away
42,regular,105,16,CTC,BER,,,home
42,regular,106,16,CHI,NOLA,,,home
42,regular,107,16,NYS,HON,,,home
42,regular,108,16,SJS,AZ,,,away
42,regular,109,16,OCO,AUS,,,away
42,regular,110,16,YKW,COL,,,home
42,regular,111,16,BAL,SAR,,,home
42,playoff,10017,17,NYS,HON,7.0,27.0,away
42,playoff,10017,17,CTC,BER,13.0,16.0,away
42,playoff,10018,18,AZ,HON,34.0,10.0,home
42,playoff,10018,18,BAL,BER,10.0,24.0,away
42,playoff,10019,19,AZ,BER,38.0,14.0,home
43,regular,0,1,BER,YKW,,,home
43,regular,1,1,NYS,AZ,,,home
43,regular,2,1,NOLA,CHI,,,away
43,regular,3,1,AUS,HON,,,home
43,regular,4,1,BAL,CTC,,,home
43,regular,5,1,OCO,SJS,,,home
43,regular,6,1,SAR,COL,,,home
43,regular,7,2,COL,CTC,,,away
43,regular,8,2,BAL,YKW,,,home
43,regular,9,2,SJS,SAR,,,away
43,regular,10,2,AUS,AZ,,,away
43,regular,11,2,NYS,OCO,,,home
43,regular,12,2,HON,NOLA,,,home
43,regular,13,2,CHI,BER,,,away
43,regular,14,3,BER,BAL,,,away
43,regular,15,3,NOLA,NYS,,,away
43,regular,16,3,YKW,SAR,,,away
43,regular,17,3,SJS,AUS,,,away
43,regular,18,3,AZ,HON,,,home
43,regular,19,3,CTC,CHI,,,home
43,regular,20,3,OCO,COL,,,away
43,regular,21,4,AZ,SJS,,,home
43,regular,22,4,CTC,BER,,,home
43,regular,23,4,HON,NYS,,,away
43,regular,24,4,SAR,BAL,,,away
43,regular,25,4,AUS,YKW,,,away
43,regular,26,4,OCO,NOLA,,,home
43,regular,27,4,COL,CHI,,,home
43,regular,28,5,SJS,NOLA,,,home
43,regular,29,5,AZ,OCO,,,home
43,regular,30,5,CTC,YKW,,,away
43,regular,31,5,NYS,AUS,,,home
43,regular,32,5,BAL,COL,,,home
43,regular,33,5,CHI,SAR,,,away
43,regular,34,5,HON,BER,,,away
43,regular,35,6,COL,BER,,,home
43,regular,36,6,YKW,CHI,,,home
43,regular,37,6,SAR,CTC,,,away
43,regular,38,6,NYS,SJS,,,away
43,regular,39,6,AZ,BAL,,,home
43,regular,40,6,OCO,HON,,,home
43,regular,41,6,NOLA,AUS,,,away
43,regular,42,7,NOLA,AZ,,,home
43,regular,43,7,YKW,COL,,,home
43,regular,44,7,CHI,BAL,,,away
43,regular,45,7,BER,SAR,,,home
43,regular,46,7,AUS,OCO,,,home
43,regular,47,7,NYS,CTC,,,away
43,regular,48,7,SJS,HON,,,away
43,regular,49,8,COL,SJS,,,away
43,regular,50,8,CHI,OCO,,,away
43,regular,51,8,CTC,AZ,,,home
43,regular,52,8,BER,NOLA,,,home
43,regular,53,8,YKW,HON,,,home
43,regular,54,8,BAL,AUS,,,tie
43,regular,55,8,SAR,NYS,,,away
43,regular,56,9,YKW,CTC,,,away
43,regular,57,9,BER,AUS,,,away
43,regular,58,9,OCO,NYS,,,away
43,regular,59,9,CHI,COL,,,away
43,regular,60,9,HON,SJS,,,home
43,regular,61,9,BAL,SAR,,,home
43,regular,62,9,AZ,NOLA,,,home
43,regular,63,10,HON,OCO,,,home
43,regular,64,10,CTC,BAL,,,away
43,regular,65,10,COL,YKW,,,home
43,regular,66,10,BER,CHI,,,away
43,regular,67,10,AUS,SJS,,,home
43,regular,68,10,NYS,NOLA,,,home
43,regular,69,10,SAR,AZ,,,home
43,regular,70,11,AUS,SAR,,,away
43,regular,71,11,HON,BAL,,,away
43,regular,72,11,SJS,CHI,,,home
43,regular,73,11,NOLA,COL,,,away
43,regular,74,11,AZ,YKW,,,home
43,regular,75,11,OCO,CTC,,,away
43,regular,76,11,NYS,BER,,,home
43,regular,77,12,COL,SAR,,,home
43,regular,78,12,NOLA,HON,,,away
43,regular,79,12,CHI,YKW,,,away
43,regular,80,12,CTC,SJS,,,home
43,regular,81,12,BAL,BER,,,home
43,regular,82,12,AZ,NYS,,,away
43,regular,83,12,OCO,AUS,,,home
43,regular,84,13,SJS,OCO,,,away
43,regular,85,13,AUS,NOLA,,,home
43,regular,86,13,BER,CTC,,,home
43,regular,87,13,HON,AZ,,,home
43,regular,88,13,YKW,BAL,,,away
43,regular,89,13,SAR,CHI,,,away
43,regular,90,13,COL,NYS,,,away
43,regular,91,14,CHI,CTC,,,away
43,regular,92,14,NYS,HON,,,home
43,regular,93,14,BER,COL,,,home
43,regular,94,14,SAR,YKW,,,home
43,regular,95,14,BAL,OCO,,,home
43,regular,96,14,NOLA,SJS,,,away
43,regular,97,14,AZ,AUS,,,home
43,regular,98,15,AUS,NYS,,,away
43,regular,99,15,COL,BAL,,,home
43,regular,100,15,SJS,AZ,,,home
43,regular,101,15,CHI,HON,,,away
43,regular,102,15,CTC,SAR,,,home
43,regular,103,15,YKW,BER,,,away
43,regular,104,15,NOLA,OCO,,,away
43,regular,105,16,HON,AUS,,,home
43,regular,106,16,CTC,COL,,,home
43,regular,107,16,SAR,BER,,,home
43,regular,108,16,BAL,CHI,,,home
43,regular,109,16,YKW,NOLA,,,home
43,regular,110,16,OCO,AZ,,,away
43,regular,111,16,SJS,NYS,,,away
43,playoff,10017,17,AZ,HON,32.0,27.0,home
43,playoff,10017,17,CTC,COL,55.0,28.0,home
43,playoff,10018,18,BAL,CTC,19.0,17.0,home
43,playoff,10018,18,NYS,AZ,20.0,13.0,home
43,playoff,10019,19,NYS,BAL,10.0,16.0,away
44,regular,0,1,BAL,CTC,,,away
44,regular,1,1,SJS,OCO,,,home
44,regular,2,1,SAR,YKW,,,away
44,regular,3,1,COL,BER,,,home
44,regular,4,1,AZ,NYS,,,home
44,regular,5,1,NOLA,CHI,,,home
44,regular,6,1,AUS,HON,,,home
44,regular,7,2,YKW,CTC,,,away
44,regular,8,2,BAL,BER,,,home
44,regular,9,2,OCO,SAR,,,home
44,regular,10,2,AUS,NYS,,,away
44,regular,11,2,AZ,SJS,,,home
44,regular,12,2,HON,NOLA,,,home
44,regular,13,2,CHI,COL,,,away
44,regular,14,3,NYS,HON,,,home
44,regular,15,3,CTC,CHI,,,home
44,regular,16,3,SJS,YKW,,,away
44,regular,17,3,COL,BAL,,,away
44,regular,18,3,NOLA,AZ,,,away
44,regular,19,3,BER,SAR,,,home
44,regular,20,3,OCO,AUS,,,away
44,regular,21,4,AUS,BER,,,away
44,regular,22,4,SJS,NOLA,,,home
44,regular,23,4,YKW,CHI,,,away
44,regular,24,4,NYS,OCO,,,home
44,regular,25,4,CTC,COL,,,home
44,regular,26,4,HON,AZ,,,home
44,regular,27,4,SAR,BAL,,,home
44,regular,28,5,HON,COL,,,home
44,regular,29,5,OCO,NOLA,,,home
44,regular,30,5,NYS,SJS,,,home
44,regular,31,5,CTC,BER,,,home
44,regular,32,5,AZ,AUS,,,home
44,regular,33,5,BAL,YKW,,,home
44,regular,34,5,CHI,SAR,,,away
44,regular,35,6,SJS,HON,,,away
44,regular,36,6,NOLA,AUS,,,away
44,regular,37,6,YKW,COL,,,home
44,regular,38,6,BER,CHI,,,home
44,regular,39,6,SAR,CTC,,,away
44,regular,40,6,AZ,OCO,,,away
44,regular,41,6,NYS,BAL,,,away
44,regular,42,7,AUS,SJS,,,home
44,regular,43,7,AZ,CTC,,,home
44,regular,44,7,OCO,HON,,,away
44,regular,45,7,NOLA,NYS,,,away
44,regular,46,7,BER,YKW,,,home
44,regular,47,7,CHI,BAL,,,away
44,regular,48,7,COL,SAR,,,home
44,regular,49,8,BAL,AUS,,,home
44,regular,50,8,SAR,AZ,,,home
44,regular,51,8,YKW,OCO,,,home
44,regular,52,8,CHI,SJS,,,home
44,regular,53,8,CTC,NYS,,,home
44,regular,54,8,COL,NOLA,,,away
44,regular,55,8,BER,HON,,,away
44,regular,56,9,NYS,NOLA,,,home
44,regular,57,9,BER,CTC,,,away
44,regular,58,9,COL,AUS,,,away
44,regular,59,9,SJS,AZ,,,away
44,regular,60,9,CHI,YKW,,,away
44,regular,61,9,HON,OCO,,,home
44,regular,62,9,BAL,SAR,,,away
44,regular,63,10,AUS,OCO,,,home
44,regular,64,10,AZ,NOLA,,,home
44,regular,65,10,SAR,NYS,,,home
44,regular,66,10,HON,SJS,,,home
44,regular,67,10,CTC,BAL,,,away
44,regular,68,10,YKW,BER,,,away
44,regular,69,10,COL,CHI,,,away
44,regular,70,11,NYS,BER,,,home
44,regular,71,11,SJS,CTC,,,away
44,regular,72,11,AZ,COL,,,away
44,regular,73,11,AUS,SAR,,,home
44,regular,74,11,HON,BAL,,,away
44,regular,75,11,OCO,CHI,,,home
44,regular,76,11,NOLA,YKW,,,home
44,regular,77,12,YKW,SAR,,,away
44,regular,78,12,NOLA,HON,,,away
44,regular,79,12,CHI,BER,,,away
44,regular,80,12,CTC,OCO,,,home
44,regular,81,12,BAL,COL,,,home
44,regular,82,12,NYS,AZ,,,home
44,regular,83,12,SJS,AUS,,,away
44,regular,84,13,BER,BAL,,,away
44,regular,85,13,SAR,CHI,,,home
44,regular,86,13,YKW,AZ,,,home
44,regular,87,13,OCO,SJS,,,home
44,regular,88,13,AUS,NOLA,,,home
44,regular,89,13,COL,CTC,,,away
44,regular,90,13,HON,NYS,,,home
44,regular,91,14,BAL,SJS,,,home
44,regular,92,14,NOLA,OCO,,,away
44,regular,93,14,NYS,AUS,,,home
44,regular,94,14,CHI,CTC,,,away
44,regular,95,14,AZ,HON,,,home
44,regular,96,14,COL,YKW,,,away
44,regular,97,14,SAR,BER,,,away
44,regular,98,15,NOLA,SJS,,,away
44,regular,99,15,AUS,AZ,,,home
44,regular,100,15,YKW,BAL,,,home
44,regular,101,15,OCO,NYS,,,away
44,regular,102,15,CHI,HON,,,away
44,regular,103,15,CTC,SAR,,,away
44,regular,104,15,BER,COL,,,away
44,regular,105,16,SJS,NYS,,,away
44,regular,106,16,OCO,AZ,,,away
44,regular,107,16,HON,AUS,,,home
44,regular,108,16,CTC,YKW,,,home
44,regular,109,16,SAR,COL,,,home
44,regular,110,16,BAL,CHI,,,home
44,regular,111,16,BER,NOLA,,,home
44,playoff,10017,17,BAL,SAR,19.0,14.0,home
44,playoff,10017,17,NYS,AUS,27.0,24.0,home
44,playoff,10018,18,HON,NYS,19.0,16.0,home
44,playoff,10018,18,CTC,BAL,31.0,30.0,home
44,playoff,10019,19,CTC,HON,36.0,43.0,away
45,regular,0,1,BAL,CTC,,,away
45,regular,1,1,CHI,NOLA,,,home
45,regular,2,1,BER,SAR,,,away
45,regular,3,1,HON,NYS,,,home
45,regular,4,1,COL,YKW,,,home
45,regular,5,1,OCO,SJS,,,away
45,regular,6,1,AUS,AZ,,,home
45,regular,7,2,BAL,COL,,,away
45,regular,8,2,SAR,CHI,,,home
45,regular,9,2,NOLA,AUS,,,away
45,regular,10,2,SJS,NYS,,,away
45,regular,11,2,HON,AZ,,,away
45,regular,12,2,YKW,OCO,,,home
45,regular,13,2,BER,CTC,,,home
45,regular,14,3,CTC,SAR,,,away
45,regular,15,3,NYS,NOLA,,,home
45,regular,16,3,COL,SJS,,,home
45,regular,17,3,AUS,HON,,,away
45,regular,18,3,CHI,BAL,,,away
45,regular,19,3,AZ,OCO,,,home
45,regular,20,3,YKW,BER,,,away
45,regular,21,4,NYS,AUS,,,away
45,regular,22,4,SAR,BAL,,,away
45,regular,23,4,OCO,HON,,,away
45,regular,24,4,BER,AZ,,,home
45,regular,25,4,COL,CHI,,,home
45,regular,26,4,SJS,NOLA,,,away
45,regular,27,4,CTC,YKW,,,home
45,regular,28,5,BAL,BER,,,home
45,regular,29,5,HON,SJS,,,away
45,regular,30,5,NOLA,OCO,,,away
45,regular,31,5,SAR,AUS,,,home
45,regular,32,5,YKW,CHI,,,away
45,regular,33,5,CTC,COL,,,home
45,regular,34,5,NYS,AZ,,,home
45,regular,35,6,CTC,HON,,,away
45,regular,36,6,COL,SAR,,,home
45,regular,37,6,CHI,BER,,,home
45,regular,38,6,SJS,AUS,,,away
45,regular,39,6,AZ,NOLA,,,home
45,regular,40,6,OCO,NYS,,,home
45,regular,41,6,BAL,YKW,,,home
45,regular,42,7,NOLA,HON,,,home
45,regular,43,7,AUS,OCO,,,away
45,regular,44,7,BER,COL,,,away
45,regular,45,7,BAL,NYS,,,away
45,regular,46,7,YKW,SAR,,,away
45,regular,47,7,CHI,CTC,,,home
45,regular,48,7,AZ,SJS,,,away
45,regular,49,8,NYS,CTC,,,home
45,regular,50,8,AUS,CHI,,,home
45,regular,51,8,AZ,SAR,,,away
45,regular,52,8,HON,BER,,,home
45,regular,53,8,OCO,BAL,,,home
45,regular,54,8,SJS,YKW,,,home
45,regular,55,8,NOLA,COL,,,home
45,regular,56,9,SAR,YKW,,,away
45,regular,57,9,HON,OCO,,,home
45,regular,58,9,CTC,CHI,,,away
45,regular,59,9,AZ,NYS,,,home
45,regular,60,9,AUS,BER,,,away
45,regular,61,9,COL,BAL,,,away
45,regular,62,9,NOLA,SJS,,,away
45,regular,63,10,AUS,NOLA,,,home
45,regular,64,10,BER,YKW,,,home
45,regular,65,10,BAL,CHI,,,home
45,regular,66,10,OCO,CTC,,,away
45,regular,67,10,SAR,COL,,,away
45,regular,68,10,NYS,HON,,,away
45,regular,69,10,SJS,AZ,,,away
45,regular,70,11,SAR,HON,,,home
45,regular,71,11,YKW,NOLA,,,home
45,regular,72,11,CHI,SJS,,,home
45,regular,73,11,CTC,AZ,,,home
45,regular,74,11,COL,NYS,,,away
45,regular,75,11,BAL,AUS,,,home
45,regular,76,11,BER,OCO,,,home
45,regular,77,12,HON,AUS,,,home
45,regular,78,12,CTC,BAL,,,home
45,regular,79,12,COL,BER,,,home
45,regular,80,12,SJS,OCO,,,away
45,regular,81,12,CHI,SAR,,,away
45,regular,82,12,NOLA,AZ,,,away
45,regular,83,12,NYS,YKW,,,home
45,regular,84,13,AZ,HON,,,home
45,regular,85,13,OCO,NOLA,,,home
45,regular,86,13,SJS,BAL,,,home
45,regular,87,13,YKW,COL,,,home
45,regular,88,13,BER,CHI,,,away
45,regular,89,13,AUS,NYS,,,home
45,regular,90,13,SAR,CTC,,,home
45,regular,91,14,BAL,SAR,,,home
45,regular,92,14,AUS,SJS,,,home
45,regular,93,14,OCO,AZ,,,home
45,regular,94,14,HON,COL,,,home
45,regular,95,14,CHI,YKW,,,home
45,regular,96,14,CTC,BER,,,away
45,regular,97,14,NOLA,NYS,,,home
45,regular,98,15,NOLA,SAR,,,home
45,regular,99,15,NYS,OCO,,,away
45,regular,100,15,AZ,AUS,,,home
45,regular,101,15,CHI,COL,,,away
45,regular,102,15,BER,BAL,,,home
45,regular,103,15,SJS,HON,,,away
45,regular,104,15,YKW,CTC,,,away
45,regular,105,16,AZ,CHI,,,home
45,regular,106,16,COL,CTC,,,home
45,regular,107,16,YKW,BAL,,,away
45,regular,108,16,SAR,BER,,,away
45,regular,109,16,NYS,SJS,,,home
45,regular,110,16,OCO,AUS,,,away
45,regular,111,16,HON,NOLA,,,home
45,playoff,10017,17,AUS,AZ,41.0,19.0,home
45,playoff,10017,17,BAL,SAR,21.0,34.0,away
45,playoff,10018,18,HON,AUS,35.0,42.0,away
45,playoff,10018,18,COL,SAR,17.0,30.0,away
45,playoff,10019,19,SAR,AUS,31.0,34.0,away
46,regular,0,1,YKW,NOLA,,,home
46,regular,1,1,CTC,CHI,,,home
46,regular,2,1,AZ,OCO,,,home
46,regular,3,1,BER,SAR,,,home
46,regular,4,1,AUS,HON,,,home
46,regular,5,1,NYS,SJS,,,away
46,regular,6,1,BAL,COL,,,home
46,regular,7,2,BER,BAL,,,away
46,regular,8,2,CTC,AUS,,,away
46,regular,9,2,SJS,NOLA,,,home
46,regular,10,2,HON,AZ,,,away
46,regular,11,2,SAR,CHI,,,home
46,regular,12,2,NYS,OCO,,,away
46,regular,13,2,COL,YKW,,,away
46,regular,14,3,AUS,AZ,,,home
46,regular,15,3,BAL,CTC,,,home
46,regular,16,3,YKW,SAR,,,home
46,regular,17,3,NOLA,NYS,,,away
46,regular,18,3,OCO,SJS,,,away
46,regular,19,3,CHI,HON,,,home
46,regular,20,3,COL,BER,,,home
46,regular,21,4,SAR,SJS,,,away
46,regular,22,4,NOLA,AUS,,,away
46,regular,23,4,HON,OCO,,,away
46,regular,24,4,AZ,NYS,,,home
46,regular,25,4,COL,CHI,,,away
46,regular,26,4,YKW,BAL,,,away
46,regular,27,4,BER,CTC,,,home
46,regular,28,5,SAR,BAL,,,home
46,regular,29,5,BER,AZ,,,away
46,regular,30,5,CTC,COL,,,home
46,regular,31,5,CHI,YKW,,,away
46,regular,32,5,SJS,HON,,,home
46,regular,33,5,OCO,NOLA,,,home
46,regular,34,5,NYS,AUS,,,away
46,regular,35,6,AUS,SJS,,,home
46,regular,36,6,CHI,BER,,,away
46,regular,37,6,COL,SAR,,,away
46,regular,38,6,BAL,OCO,,,away
46,regular,39,6,YKW,CTC,,,away
46,regular,40,6,HON,NYS,,,home
46,regular,41,6,AZ,NOLA,,,home
46,regular,42,7,NOLA,HON,,,home
46,regular,43,7,BAL,CHI,,,home
46,regular,44,7,CTC,SAR,,,home
46,regular,45,7,COL,NYS,,,away
46,regular,46,7,AZ,SJS,,,home
46,regular,47,7,BER,YKW,,,away
46,regular,48,7,OCO,AUS,,,home
46,regular,49,8,AZ,COL,,,home
46,regular,50,8,HON,BAL,,,away
46,regular,51,8,NOLA,BER,,,home
46,regular,52,8,AUS,SAR,,,home
46,regular,53,8,OCO,CTC,,,home
46,regular,54,8,NYS,CHI,,,away
46,regular,55,8,SJS,YKW,,,home
46,regular,56,9,SAR,BER,,,home
46,regular,57,9,YKW,CHI,,,home
46,regular,58,9,COL,BAL,,,away
46,regular,59,9,OCO,AZ,,,home
46,regular,60,9,HON,AUS,,,home
46,regular,61,9,NOLA,CTC,,,home
46,regular,62,9,SJS,NYS,,,home
46,regular,63,10,HON,NOLA,,,away
46,regular,64,10,NYS,AZ,,,away
46,regular,65,10,AUS,OCO,,,home
46,regular,66,10,CTC,YKW,,,home
46,regular,67,10,SJS,BAL,,,away
46,regular,68,10,CHI,SAR,,,away
46,regular,69,10,BER,COL,,,away
46,regular,70,11,SAR,AZ,,,home
46,regular,71,11,BAL,AUS,,,home
46,regular,72,11,CHI,NOLA,,,home
46,regular,73,11,YKW,NYS,,,away
46,regular,74,11,BER,OCO,,,away
46,regular,75,11,CTC,SJS,,,home
46,regular,76,11,COL,HON,,,home
46,regular,77,12,YKW,COL,,,home
46,regular,78,12,SJS,AUS,,,away
46,regular,79,12,BAL,BER,,,home
46,regular,80,12,AZ,HON,,,home
46,regular,81,12,NOLA,OCO,,,away
46,regular,82,12,CHI,CTC,,,away
46,regular,83,12,NYS,SAR,,,home
46,regular,84,13,AUS,NYS,,,away
46,regular,85,13,SAR,COL,,,away
46,regular,86,13,NOLA,AZ,,,away
46,regular,87,13,OCO,CHI,,,away
46,regular,88,13,CTC,BER,,,away
46,regular,89,13,BAL,YKW,,,home
46,regular,90,13,HON,SJS,,,away
46,regular,91,14,NYS,HON,,,home
46,regular,92,14,SJS,OCO,,,away
46,regular,93,14,AUS,NOLA,,,home
46,regular,94,14,BER,CHI,,,away
46,regular,95,14,AZ,YKW,,,home
46,regular,96,14,COL,CTC,,,home
46,regular,97,14,BAL,SAR,,,away
46,regular,98,15,AUS,COL,,,away
46,regular,99,15,OCO,HON,,,home
46,regular,100,15,SJS,AZ,,,away
46,regular,101,15,SAR,CTC,,,home
46,regular,102,15,CHI,BAL,,,home
46,regular,103,15,YKW,BER,,,home
46,regular,104,15,NYS,NOLA,,,home
46,regular,105,16,CTC,BAL,,,away
46,regular,106,16,SAR,YKW,,,home
46,regular,107,16,AZ,AUS,,,home
46,regular,108,16,NOLA,SJS,,,away
46,regular,109,16,HON,BER,,,away
46,regular,110,16,CHI,COL,,,home
46,regular,111,16,OCO,NYS,,,home
46,playoff,10017,17,OCO,AUS,31.0,38.0,away
46,playoff,10017,17,SAR,YKW,26.0,29.0,away
46,playoff,10018,18,AZ,AUS,38.0,17.0,home
46,playoff,10018,18,BAL,YKW,28.0,34.0,away
46,playoff,10019,19,AZ,YKW,14.0,6.0,home
47,regular,0,1,NYS,NOLA,,,away
47,regular,1,1,SAR,BAL,,,away
47,regular,2,1,BER,HON,,,home
47,regular,3,1,COL,CTC,,,away
47,regular,4,1,AUS,SJS,,,home
47,regular,5,1,YKW,CHI,,,away
47,regular,6,1,OCO,AZ,,,away
47,regular,7,2,BAL,BER,,,home
47,regular,8,2,YKW,SAR,,,home
47,regular,9,2,COL,OCO,,,away
47,regular,10,2,NOLA,HON,,,home
47,regular,11,2,AZ,AUS,,,home
47,regular,12,2,CHI,CTC,,,home
47,regular,13,2,NYS,SJS,,,away
47,regular,14,3,SJS,NOLA,,,home
47,regular,15,3,CTC,AZ,,,away
47,regular,16,3,BAL,YKW,,,away
47,regular,17,3,OCO,AUS,,,home
47,regular,18,3,SAR,COL,,,home
47,regular,19,3,BER,CHI,,,away
47,regular,20,3,HON,NYS,,,away
47,regular,21,4,BAL,CTC,,,home
47,regular,22,4,BER,SAR,,,away
47,regular,23,4,YKW,COL,,,away
47,regular,24,4,CHI,NOLA,,,away
47,regular,25,4,HON,OCO,,,away
47,regular,26,4,AZ,SJS,,,away
47,regular,27,4,AUS,NYS,,,home
47,regular,28,5,CHI,SAR,,,away
47,regular,29,5,YKW,AUS,,,home
47,regular,30,5,COL,BAL,,,away
47,regular,31,5,CTC,BER,,,home
47,regular,32,5,NOLA,AZ,,,away
47,regular,33,5,SJS,HON,,,home
47,regular,34,5,NYS,OCO,,,away
47,regular,35,6,BER,COL,,,home
47,regular,36,6,AZ,NYS,,,home
47,regular,37,6,AUS,HON,,,home
47,regular,38,6,OCO,NOLA,,,home
47,regular,39,6,CTC,YKW,,,home
47,regular,40,6,BAL,CHI,,,home
47,regular,41,6,SAR,SJS,,,away
47,regular,42,7,AUS,NOLA,,,away
47,regular,43,7,YKW,BER,,,home
47,regular,44,7,SJS,OCO,,,home
47,regular,45,7,HON,AZ,,,away
47,regular,46,7,SAR,CTC,,,home
47,regular,47,7,COL,CHI,,,away
47,regular,48,7,BAL,NYS,,,home
47,regular,49,8,NOLA,BER,,,home
47,regular,50,8,AUS,BAL,,,away
47,regular,51,8,AZ,SAR,,,home
47,regular,52,8,HON,YKW,,,home
47,regular,53,8,OCO,CHI,,,away
47,regular,54,8,SJS,COL,,,home
47,regular,55,8,NYS,CTC,,,home
47,regular,56,9,HON,COL,,,home
47,regular,57,9,NOLA,NYS,,,home
47,regular,58,9,CHI,YKW,,,home
47,regular,59,9,BER,CTC,,,away
47,regular,60,9,BAL,SAR,,,home
47,regular,61,9,SJS,AUS,,,home
47,regular,62,9,AZ,OCO,,,home
47,regular,63,10,NOLA,SAR,,,home
47,regular,64,10,CTC,CHI,,,home
47,regular,65,10,YKW,BAL,,,home
47,regular,66,10,AZ,HON,,,home
47,regular,67,10,NYS,AUS,,,home
47,regular,68,10,OCO,SJS,,,away
47,regular,69,10,COL,BER,,,away
47,regular,70,11,COL,NOLA,,,away
47,regular,71,11,BAL,AZ,,,home
47,regular,72,11,CHI,AUS,,,away
47,regular,73,11,SAR,OCO,,,away
47,regular,74,11,CTC,HON,,,home
47,regular,75,11,BER,NYS,,,away
47,regular,76,11,YKW,SJS,,,home
47,regular,77,12,NYS,CHI,,,away
47,regular,78,12,BER,BAL,,,home
47,regular,79,12,NOLA,OCO,,,away
47,regular,80,12,SAR,YKW,,,home
47,regular,81,12,AUS,AZ,,,away
47,regular,82,12,HON,SJS,,,away
47,regular,83,12,CTC,COL,,,home
47,regular,84,13,COL,YKW,,,away
47,regular,85,13,SAR,BER,,,home
47,regular,86,13,AZ,NOLA,,,away
47,regular,87,13,OCO,NYS,,,home
47,regular,88,13,CHI,BAL,,,home
47,regular,89,13,HON,AUS,,,away
47,regular,90,13,SJS,CTC,,,home
47,regular,91,14,AUS,BER,,,away
47,regular,92,14,BAL,COL,,,home
47,regular,93,14,SAR,CHI,,,away
47,regular,94,14,NYS,AZ,,,home
47,regular,95,14,NOLA,SJS,,,away
47,regular,96,14,OCO,HON,,,home
47,regular,97,14,YKW,CTC,,,home
47,regular,98,15,OCO,BAL,,,home
47,regular,99,15,SJS,AZ,,,away
47,regular,100,15,NOLA,AUS,,,home
47,regular,101,15,CHI,COL,,,home
47,regular,102,15,CTC,SAR,,,home
47,regular,103,15,BER,YKW,,,home
47,regular,104,15,NYS,HON,,,home
47,regular,105,16,AZ,YKW,,,home
47,regular,106,16,CTC,BAL,,,home
47,regular,107,16,SJS,NYS,,,home
47,regular,108,16,COL,SAR,,,away
47,regular,109,16,CHI,BER,,,home
47,regular,110,16,AUS,OCO,,,home
47,regular,111,16,HON,NOLA,,,away
47,playoff,10017,17,BAL,CTC,7.0,35.0,away
47,playoff,10017,17,AZ,NOLA,36.0,30.0,home
47,playoff,10018,18,SJS,AZ,28.0,35.0,away
47,playoff,10018,18,CHI,CTC,14.0,20.0,away
47,playoff,10019,19,AZ,CTC,33.0,17.0,home
48,regular,0,1,NOLA,OCO,,,home
48,regular,1,1,CTC,YKW,,,home
48,regular,2,1,AZ,SJS,,,away
48,regular,3,1,AUS,NYS,,,home
48,regular,4,1,BAL,CHI,,,away
48,regular,5,1,COL,HON,,,away
48,regular,6,1,BER,SAR,,,away
48,regular,7,2,YKW,SAR,,,home
48,regular,8,2,AUS,OCO,,,away
48,regular,9,2,CHI,COL,,,home
48,regular,10,2,CTC,BAL,,,away
48,regular,11,2,BER,AZ,,,home
48,regular,12,2,NYS,HON,,,home
48,regular,13,2,SJS,NOLA,,,away
48,regular,14,3,HON,AUS,,,home
48,regular,15,3,OCO,NYS,,,home
48,regular,16,3,SAR,SJS,,,home
48,regular,17,3,CHI,CTC,,,home
48,regular,18,3,AZ,NOLA,,,away
48,regular,19,3,BAL,BER,,,home
48,regular,20,3,COL,YKW,,,away
48,regular,21,4,HON,AZ,,,away
48,regular,22,4,SJS,OCO,,,home
48,regular,23,4,NOLA,AUS,,,home
48,regular,24,4,CHI,SAR,,,home
48,regular,25,4,COL,BAL,,,away
48,regular,26,4,CTC,BER,,,home
48,regular,27,4,YKW,NYS,,,home
48,regular,28,5,NYS,SJS,,,away
48,regular,29,5,OCO,HON,,,home
48,regular,30,5,AUS,AZ,,,away
48,regular,31,5,YKW,BAL,,,away
